lead_id,property_id,lead_type,lead_subtypes,tier,score,freshness_tier,days_since_permit,permit_date,is_high_contrast,contrast_ratio,is_absentee,status,created_at
5de3c7e7,"208 CRESTWOOD DR, Fort Worth TX 76107",residential addition,,B,67.0,hot,8,2025-11-24,0,1.0584849246231156,1,new,2025-12-05 23:32:04.884762
2fa00557,"5336 VESTIA DR, Fort Worth TX 76244",residential addition,,B,67.0,hot,11,2025-11-21,0,0.7621604763379434,1,new,2025-12-05 23:32:04.151043
5251cf00,"3412 MISSION ST, Fort Worth TX 76109",residential addition,,B,67.0,hot,7,2025-11-25,0,0.22746666265070012,1,new,2025-12-05 23:32:04.091099
b631f566,"15101 RAVENS WAY, Fort Worth TX 76262",pool,,B,65.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:44.427934
3bcd8de9,"1719 Glen Ln. Plumbing Contract, Westlake TX",pool,,B,65.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:24.944567
fb23bf2e,"7540 WOODHAVEN DR, North Richland Hills TX",pool,,B,65.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:16.022523
cbc897af,"12356 GREEN ASH DR, Fort Worth TX 76244",residential remodel,,B,65.0,hot,13,2025-11-19,1,1.3827197912617202,1,new,2025-12-05 23:32:10.653957
a5a8ce44,"7140 WIND CHIME DR, Fort Worth TX 76133",residential remodel,,B,65.0,hot,12,2025-11-20,1,1.4049534380120379,1,new,2025-12-05 23:32:10.528492
e784854c,"4455 BURKE RD, Fort Worth TX 76119",residential remodel,,B,65.0,hot,12,2025-11-20,1,1.4782198315233939,1,new,2025-12-05 23:32:10.482426
f6c1a1ee,"9732 ARMOUR DR, Fort Worth TX 76244",residential remodel,,B,65.0,hot,9,2025-11-23,1,1.3864842842302008,1,new,2025-12-05 23:32:10.094050
291e3b9c,"4009 GARRISON AVE, Fort Worth TX 76119",residential remodel,,B,65.0,hot,8,2025-11-24,1,1.2705470415102,1,new,2025-12-05 23:32:09.907968
6d249756,"4426 HARLANWOOD DR, FORT WORTH TEXAS",residential remodel,,B,65.0,hot,2,2025-11-30,0,0.0,1,new,2025-12-05 23:32:09.308748
147fba61,"1408 ADEN RD, Fort Worth TX 76116",residential accessory new,,B,65.0,cool,50,2025-10-13,1,1.472653756118323,1,new,2025-12-05 23:32:08.408123
8b2e2a26,"7705 PENSACOLA AVE, Fort Worth TX 76116",residential accessory new,,B,65.0,moderate,42,2025-10-21,0,0.3899978718876357,1,new,2025-12-05 23:32:08.069318
8c502cdc,"3108 CHAPARRAL LN, BLDG, Fort Worth TX 76109",residential addition,,B,65.0,hot,14,2025-11-18,0,0.9360291281143531,1,new,2025-12-05 23:32:04.947484
043fba6a,"616 ROARING SPRINGS RD, Fort Worth TX 76107",residential addition,,B,65.0,hot,14,2025-11-18,0,1.144570351758794,1,new,2025-12-05 23:32:04.928500
21782ece,"2908 TEX BLVD, Fort Worth TX 76116",residential addition,,B,65.0,hot,13,2025-11-19,0,0.6089210470312832,1,new,2025-12-05 23:32:04.914356
e5339072,"3305 WAYLAND DR, Fort Worth TX 76133",residential remodel,,B,65.0,hot,1,2025-12-01,1,1.494026397477172,1,new,2025-12-05 23:32:04.418080
15ab6b1a,4723 El Campo Ave,residential accessory addition,,B,65.0,hot,14,2025-11-17,0,0.9933257142857143,1,new,2025-12-05 23:32:04.304481
684baa33,"2224 ASHLAND AVE, Fort Worth TX 76107",residential addition,,B,65.0,hot,11,2025-11-21,0,0.7517324120603015,1,new,2025-12-05 23:32:04.136191
a4891244,"10808 PINYON CT, Fort Worth TX 76008",residential addition,,B,65.0,hot,8,2025-11-24,0,0.0,1,new,2025-12-05 23:32:04.120122
36d1806d,"7713 MARFA AVE, Fort Worth TX 76116",residential addition,,B,65.0,hot,7,2025-11-25,0,0.6556856068667092,1,new,2025-12-05 23:32:04.105690
14f9eecd,"8816 RANDOM RD, Fort Worth TX 76179",residential addition,,B,65.0,hot,1,2025-12-01,0,1.0,1,new,2025-12-05 23:32:04.077212
dfd41dae,"420 N BAILEY AVE, Fort Worth TX 76107",residential addition,,B,64.0,warm,18,2025-11-14,0,1.0,1,new,2025-12-05 23:32:04.975528
9c1a9c24,"8312 BRIDGE ST, North Richland Hills TX",pool,,B,63.0,moderate,34,2025-10-29,0,0.0,0,new,2025-12-05 23:32:16.612382
2f5545a9,"9901 SHELBURNE RD, Fort Worth TX 76244",residential accessory new,,B,63.0,moderate,43,2025-10-20,0,0.7426088331609222,1,new,2025-12-05 23:32:08.174880
869fd5ed,"3520 BAYLOR ST, Fort Worth TX 76119",residential accessory new,,B,63.0,moderate,43,2025-10-20,0,1.2493250786562469,1,new,2025-12-05 23:32:08.160737
c6dea1c5,"1914 COLLEGE AVE, Fort Worth TX 76110",residential accessory new,,B,63.0,moderate,42,2025-10-21,0,0.0,1,new,2025-12-05 23:32:08.115667
a3a75e39,"5713 OAKMONT LN, Fort Worth TX 76112",residential accessory new,,B,63.0,moderate,42,2025-10-21,0,0.0,1,new,2025-12-05 23:32:08.099628
e2c9b6b0,"8900 WATERCHASE CIR, Fort Worth TX 76120",residential accessory new,,B,63.0,moderate,42,2025-10-21,0,0.0,1,new,2025-12-05 23:32:08.083905
e18127e4,"6028 SPRING RANCH DR, BLDG, Fort Worth TX 76179",residential accessory new,,B,63.0,moderate,42,2025-10-21,0,0.8198325425916229,1,new,2025-12-05 23:32:08.052989
e2013201,"4737 CALMONT AVE, Fort Worth TX 76107",residential accessory new,,B,63.0,moderate,41,2025-10-22,0,0.29836683417085424,1,new,2025-12-05 23:32:08.036761
59cf2b6f,"10337 TAPIOCA ST, Fort Worth TX 76036 United States",residential accessory new,,B,63.0,moderate,41,2025-10-22,0,0.2128910606029886,1,new,2025-12-05 23:32:08.020156
3448a878,"5105 PAINT ROCK CT, BLDG, Fort Worth TX 76132",residential accessory new,,B,63.0,moderate,41,2025-10-22,0,0.0,1,new,2025-12-05 23:32:08.002673
fb60bcf8,"10705 HIGHLAND RIDGE RD, Fort Worth TX 76108",residential accessory new,,B,63.0,moderate,41,2025-10-22,0,0.0,1,new,2025-12-05 23:32:07.988846
f574b256,"9125 BLAKELY DR, Fort Worth TX 76134",residential accessory new,,B,63.0,moderate,40,2025-10-23,0,0.0,1,new,2025-12-05 23:32:07.961942
807f6d08,"10304 ROOSEVELT GAP CT, Fort Worth TX 76140",residential accessory new,,B,63.0,moderate,40,2025-10-23,0,0.0,1,new,2025-12-05 23:32:07.945879
f7eeb095,"4417 MERIDA AVE, Fort Worth TX 76115",residential accessory new,,B,63.0,moderate,39,2025-10-24,0,0.0,1,new,2025-12-05 23:32:07.918224
8dfe4059,"8201 SNOW GOOSE WAY, Fort Worth TX 76118",residential accessory new,,B,63.0,moderate,39,2025-10-24,0,0.0,1,new,2025-12-05 23:32:07.902889
22845644,"3928 MODLIN AVE, Fort Worth TX 76107",residential accessory new,,B,63.0,moderate,38,2025-10-25,0,1.1578354271356783,1,new,2025-12-05 23:32:07.886224
e87bbdc5,"2321 ALSTON AVE, Fort Worth TX 76110 United States",residential accessory new,,B,63.0,moderate,36,2025-10-27,0,0.0,1,new,2025-12-05 23:32:07.872841
561dae9f,"8024 WHITNEY LN, Fort Worth TX 76120",residential accessory new,,B,63.0,moderate,36,2025-10-27,0,0.0,1,new,2025-12-05 23:32:07.858393
04ebfb42,"6705 ROCKSHIRE DR, Fort Worth TX 76123",residential accessory new,,B,63.0,moderate,35,2025-10-28,0,0.0,1,new,2025-12-05 23:32:07.826525
1f649615,"9324 GOLDENVIEW DR, Fort Worth TX 76244",residential accessory new,,B,63.0,moderate,35,2025-10-28,0,0.6331178743133754,1,new,2025-12-05 23:32:07.809962
4c9d661b,"2615 WHITEHURST DR, Fort Worth TX 76133",residential accessory new,,B,63.0,moderate,35,2025-10-28,0,0.9812928670821978,1,new,2025-12-05 23:32:07.793207
7fdf3b4e,"6809 PERMIAN LN, BLDG, Fort Worth TX 76137",residential accessory new,,B,63.0,moderate,34,2025-10-29,0,0.0,1,new,2025-12-05 23:32:07.730299
728d8f46,"9700 MAKIPOSA LN, Fort Worth TX 76131",residential accessory new,,B,63.0,moderate,33,2025-10-30,0,0.0,1,new,2025-12-05 23:32:07.700866
27b0c4bc,"924 E DASHWOOD ST, Fort Worth TX 76104",residential accessory new,,B,63.0,moderate,33,2025-10-30,0,0.8627777777777778,1,new,2025-12-05 23:32:07.675097
013bbacd,"9856 LAKE HAVEN CIR, Fort Worth TX 76108",pool,,B,62.0,warm,28,2025-11-04,0,0.0,0,new,2025-12-05 23:32:45.037186
720fba77,"1616 ROLLING HEIGHTS LN, Fort Worth TX 76008",pool,,B,62.0,warm,22,2025-11-10,0,0.0,0,new,2025-12-05 23:32:44.836862
e888fb37,"13652 LEATHERSTEM LN, 1, Fort Worth TX 76008",pool,,B,62.0,warm,19,2025-11-13,0,0.0,0,new,2025-12-05 23:32:44.630206
644d2034,"6905 LANNER LN, Fort Worth TX 76179 United States",pool,,B,62.0,warm,15,2025-11-17,0,0.0,0,new,2025-12-05 23:32:44.503924
5e5d2636,"3636 RANGO RUN RD, BLDG 1, Fort Worth TX 76106",residential new,,B,62.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.044581
b9dc2215,"2011 Plumbing Contract, Westlake TX",pool,,B,62.0,warm,19,2025-11-13,0,0.0,0,new,2025-12-05 23:32:24.961444
0e369186,"8917 STRATFORD DR, North Richland Hills TX",pool,,B,62.0,warm,15,2025-11-17,0,0.0,0,new,2025-12-05 23:32:16.344054
ed609fac,"5433 GREENWOOD WAY, North Richland Hills TX",pool,,B,62.0,warm,26,2025-11-06,0,0.0,0,new,2025-12-05 23:32:16.329620
2a9c5265,"6401 ST GEORGE CT, North Richland Hills TX",pool,,B,62.0,warm,27,2025-11-05,0,0.0,0,new,2025-12-05 23:32:16.313438
d7a57c72,"3516 ELM CREEK CT, Fort Worth TX 76109",residential remodel,,B,62.0,warm,15,2025-11-17,1,1.3551292195162072,1,new,2025-12-05 23:32:12.750924
531238d9,"701 ALTA DR, Fort Worth TX 76107",pool,,B,62.0,warm,28,2025-11-04,0,0.0,0,new,2025-12-05 23:32:07.583776
8e8ed069,"6700 BRANTS LN, Fort Worth TX 76116",residential addition,,B,62.0,cold,84,2025-09-09,1,1.6707242675746612,1,new,2025-12-05 23:32:06.425083
ba2bb334,"6320 FIRTH RD, Fort Worth TX 76116",residential addition,,B,62.0,cold,67,2025-09-26,1,1.5045442292686386,1,new,2025-12-05 23:32:06.115746
d6fcd218,"3000 PECOS ST, Fort Worth TX 76119",residential addition,,B,62.0,cool,46,2025-10-17,1,1.4551608647112555,1,new,2025-12-05 23:32:05.604675
94becfc1,"7724 NORMAN AVE, Fort Worth TX 76116",residential addition,,B,62.0,warm,29,2025-11-03,0,1.0,1,new,2025-12-05 23:32:05.245916
a7939317,"2637 BOMAR AVE, Fort Worth TX 76103",residential addition,,B,62.0,warm,29,2025-11-03,0,0.0,1,new,2025-12-05 23:32:05.230204
3cd7f0cb,"1325 DIAMONDBACK LN, Fort Worth TX 76052",residential addition,,B,62.0,warm,29,2025-11-03,0,0.0,1,new,2025-12-05 23:32:05.215402
78f3f476,"2507 CHESTER AVE, Fort Worth TX 76106",residential addition,,B,62.0,warm,28,2025-11-04,0,1.0600665576970567,1,new,2025-12-05 23:32:05.201567
18571036,"5100 LEERAY RD, Fort Worth TX 76244",residential addition,,B,62.0,warm,27,2025-11-05,0,1.0,1,new,2025-12-05 23:32:05.158036
af2e49be,"6600 SAHALEE DR, Fort Worth TX 76132",residential addition,,B,62.0,warm,26,2025-11-06,0,0.0,1,new,2025-12-05 23:32:05.108335
75a1d9db,"9228 SAN TEJAS DR, Fort Worth TX 76177",residential addition,,B,62.0,warm,26,2025-11-06,0,0.0,1,new,2025-12-05 23:32:05.094857
e2608846,"1833 CHRISTY CT, Fort Worth TX 76112",residential addition,,B,62.0,warm,25,2025-11-07,0,0.0,1,new,2025-12-05 23:32:05.067418
2e276288,"328 BEEKEEPER DR, Fort Worth TX 76131",residential addition,,B,62.0,warm,19,2025-11-13,0,0.0,1,new,2025-12-05 23:32:05.003358
753587c3,"1600 LINCOLN AVE, Fort Worth TX 76164",residential addition,,B,62.0,warm,19,2025-11-13,0,0.0,1,new,2025-12-05 23:32:04.989686
1fe23d9e,"5625 WHITMAN AVE, Fort Worth TX 76133",residential remodel,,B,62.0,hot,8,2025-11-24,0,0.6965442853496472,1,new,2025-12-05 23:32:04.901323
9054ec78,"8224 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.340328
282357b9,"8220 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.330509
98a6c26b,"8217 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.323144
0c00f30c,"8212 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.315339
7115d485,"2813 SERENITY GROVE LN, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.300792
afaa88a6,"1605 TOLLESON DR, Fort Worth TX 76008 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.292594
1de57c03,"14504 CAPRIDGE RD, Fort Worth TX 76008 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.285213
3132c98c,"1044 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.272427
91e775bc,"7101 MEANDERING CREEK LN, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.267246
ec5cfa0e,"9240 UNION PACIFIC DR, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.252586
e4bea7b4,"7112 MEANDERING CREEK LN, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.243465
493796df,"7100 MEANDERING CREEK LN, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.236792
09302964,"9233 UNION PACIFIC DR, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.226294
9bb573aa,"7032 TRESTLE ST, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.220872
6e8ef3fb,"9241 UNION PACIFIC DR, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.204698
4ca80f04,"1413 MUSTANG CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.194450
b1ad69f1,"1417 MUSTANG CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.184194
830f6a25,"9129 SCHRAM RD, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.176461
b9c79dfc,"9133 SCHRAM RD, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.168217
0b697273,"9137 SCHRAM RD, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.153751
1e3d0417,"15029 SANTOSCOY ST, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.145469
b0fb7f61,"15028 SANTOSCOY ST, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.134506
8a1f79f5,"15025 SANTOSCOY ST, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.127147
4dc1a7e1,"648 BROWN BUCK AVE, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,14,2025-11-18,0,0.0,0,new,2025-12-05 23:32:43.119072
22b77467,"425 SAMBAL DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.102584
16109b89,"421 SAMBAL DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.094528
df453d2c,"440 SWEET RAY RD, FORT WORTH TX 76140",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.081409
8f9290f5,"436 SWEET RAY RD, FORT WORTH TX 76140",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.072865
290d3d4d,"2220 WAYLON DR, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.064915
c90b8d9f,"3638 RANGO RUN RD, BLDG 1, Fort Worth TX 76106",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.048952
09f3b1be,"3632 RANGO RUN RD, BLDG 1, Fort Worth TX 76106",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.031576
a765a8c3,"3630 RANGO RUN RD, BLDG 2, Fort Worth TX 76106",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.022799
e735271b,"3628 RANGO RUN RD, BLDG 1, Fort Worth TX 76106",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.016163
2a1699b6,"2248 WAYLON DR, Fort Worth TX 76036 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:43.005284
fd34c1eb,"1741 CORNWALL AVE, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.998555
da23383c,"8252 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.982586
02bb0015,"8248 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.974446
139c2a8d,"7116 MEANDERING CREEK LN, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.965780
85f73613,"8244 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.952396
60620afa,"2812 BRUSHY LAKE DR, Fort Worth TX 76179 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.947326
06563b63,"8240 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.930174
c5b9b13e,"8236 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.923255
7b44557f,"8232 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.912987
7773fd26,"8228 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.904485
70e6613b,"8225 RADIANT RIDGE RD, Fort Worth TX 76120 United States",residential new,,B,60.0,hot,13,2025-11-19,0,0.0,0,new,2025-12-05 23:32:42.896474
c4b4c37a,"2501 FLYCATCHER RD, Fort Worth TX 76118 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.879994
16caf208,"15025 BUSHWACKER WAY, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.875737
cb0cdde5,"15024 BUSHWACKER WAY, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.862028
6c840ed5,"15016 BUSHWACKER WAY, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.852764
9f125c44,"15025 REYES RD, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.845265
dc8a5dbd,"15017 REYES RD, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.834268
80882f5b,"15013 REYES RD, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.826424
5dd6e3c5,"4156 JOSHUA SPRINGS CIR, Fort Worth TX 76123 United States",residential new,,B,60.0,hot,12,2025-11-20,0,0.0,0,new,2025-12-05 23:32:42.815571
d15f1d84,"1332 SADDLE SKY TRL, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.802137
3a4cb474,"1421 MUSTANG CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.797119
a8bfe24a,"632 ROSEMALLOW WAY, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.784012
1ef7f28e,"16933 CHILE PEQUIN DR, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.775225
e2f468f2,"1425 MUSTANG CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.767081
7f50c9d0,"1336 SADDLE SKY TRL, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.754679
e8b6411e,"440 SAMBAL DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.745871
864f67c0,"436 SAMBAL DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.738701
f587afa5,"432 SAMBAL, FORT WORTH TX 76140",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.726590
04db2c14,"2017 GREY BIRCH PL, Fort Worth TX 76008 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.720886
9766c4a0,"11521 ELY PL, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,11,2025-11-21,0,0.0,0,new,2025-12-05 23:32:42.704695
799bc2df,"3225 OLD DINO LN, FORT WORTH TX 76140",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.695699
68b37541,"1836 NASEBY RD, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.684969
116acfc0,"1837 NASEBY RD, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.677185
21c3b050,"3221 OLD DINO LN, FORT WORTH TX 76140",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.670279
515e7905,"356 SONNY DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.656948
e1baf660,"352 SONNY DR, FORT WORTH TX 76140",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.648502
2d35ecb8,"1321 HONDO CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.641163
c232415c,"1344 SADDLE SKY TRL, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.627640
d0855a93,"905 SCHUBERTS RD, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.623547
9f630e10,"921 ALBERTA SPRUCE RD, Fort Worth TX 76247 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.610375
5fb74d7a,"1908 ROLLING OAKS DR, Fort Worth TX 76008 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.602183
085189d7,"1313 HONDO CANYON DR, Fort Worth TX 76052 United States",residential new,,B,60.0,hot,8,2025-11-24,0,0.0,0,new,2025-12-05 23:32:42.595471
