id,business_name,email,phone,website,city,state,address,google_rating,google_review_count,trust_score
815,"Superior Concrete & Pavers, LLC",info@superiorconcreteandpavers.com,(214) 289-0865,https://superiorconcreteandpavers.com/,Celina,TX,"8780 Co Rd 172, Celina, TX 75009, United States",4.4,14,0
571,Supreme Pools,supremepools1@att.net,(817) 558-0057,http://www.supremepoolstx.com/,Cleburne,TX,"126 S Ridgeway Dr, Cleburne, TX 76033, United States",4.6,20,0
901,Swinger Gate Company Inc.,mgr@swingergateco.com,(817) 740-9449,http://swingergatecompany.com/,White Settlement,TX,"632 S Cherry Ln, White Settlement, TX 76108, United States",4.9,54,0
914,Symone Custom Homes,info@symoneconstruction.com,(817) 271-0613,http://www.symoneconstruction.com/,Cedar Hill,TX,"2414 Creekwood Dr, Cedar Hill, TX 75104, United States",4.3,4,0
925,T Rock Roofing & Contracting,info@dallasroofer.com,(469) 931-9867,https://www.dallasroofer.com/,Arlington,TX,"6020 W Pioneer Pkwy #109, Arlington, TX 76013, United States",5,86,0
1132,T Rock Roofing & Contracting,info@dallasroofer.com,(945) 425-3643,http://dallasroofer.com/,Flower Mound,TX,"3001 Long Prairie Rd Suite 100, Flower Mound, TX 75022, United States",5,626,0
30,TCP Custom Outdoor Living,hello@tcpdfw.com,(972) 915-2727,https://www.tcpdfw.com/,Dallas,TX,"8412 Sterling St STE 100, Irving, TX 75063, United States",4.6,126,0
263,TFE Contracting,webpagecontact@tfegc.com,(800) 200-8777,https://tfegc.com/,Southlake,TX,"190 W State Hwy 114 Suite C, Southlake, TX 76092, United States",5,4,0
1222,TM Roofing & Construction Group,servicessalas@gmail.com,(817) 820-9596,https://www.asktmroofing.com/,Hurst,TX,"698 Grapevine Hwy, Hurst, TX 76054, United States",5,35,0
1036,TMP Roofing and Construction,mark@tmproofing-construction.com,(972) 408-8772,https://tmproofing-construction.com/,Rowlett,TX,"Rowlett, TX 75088, United States",4,16,0
881,TX Fence & Deck,info@txfencedeck.com,(469) 450-4877,https://txfencedeck.com/,Wylie,TX,"221 Martin Dr, Wylie, TX 75098, United States",5,1,0
441,TX Pool & Construction,aulloa@txpoolconstruction.com,(469) 494-9120,https://txpoolconstruction.com/,Dallas,TX,"4131 N Central Expy #900, Dallas, TX 75204, United States",4.8,18,0
1026,Team Texas Construction LLC.,info@teamtexasconstruction.com,(214) 728-8725,https://www.teamtexasconstruction.com/,Mesquite,TX,"918 Meandering Way, Mesquite, TX 75150, United States",5,5,0
96,Terrace Outdoor Design,info@terraceoutdoordesign.com,(972) 521-3998,https://www.terraceoutdoordesign.com/,Frisco,TX,"10400 Frisco St Ste 109, Frisco, TX 75033, United States",4.8,26,0
907,Tesoro at Chisholm Trail Ranch by Trophy Signature Homes,tesoro@trophysignaturehomes.com,(817) 589-7399,https://trophysignaturehomes.com/communities/dallas-ft-worth/fort-worth/tesoro-at-chisholm-trail-ranch,Crowley,TX,"6604 Denim Dr, Crowley, TX 76036, United States",4,4,0
422,Tex-Sun Shade Specialties Inc,company@tex-sun.com,(972) 279-0132,http://www.tex-sun.com/,Dallas,TX,"12150 Shiloh Rd Suite 104, Dallas, TX 75228, United States",3.9,14,0
845,Texan Concrete Specialist,texanconcretespecialist@gmail.com,(682) 970-5887,https://www.txconcretespecialist.com/,Euless,TX,"904 Cresthaven Dr, Euless, TX 76040, United States",4.8,115,0
1357,Texan Roofing and Exteriors,info@texan-roofing.com,(469) 722-1586,https://www.texan-roofing.com/,DeSoto,TX,"1406 S Hampton Rd, DeSoto, TX 75115, United States",4.8,18,0
84,Texas Backyard Living,info@structure.com,(972) 881-4244,https://texasbackyardliving.com/,Plano,TX,"6913 K Ave Suite 307B, Plano, TX 75074, United States",4.8,393,0
920,Texas Best Construction,constructionoffice@texasbestbarndo.com,(469) 552-8205,https://texas-bestconstruction.com/home,Red Oak,TX,"940 FM 2377, Red Oak, TX 75154, United States",4.1,49,0
1502,Texas Best Rain Gutter,kirk@texasbestraingutter.com,(817) 444-7355,https://www.texasbestraingutter.com/,Saginaw,TX,"1001 Kennedy Ln, Saginaw, TX 76131, United States",5,27,0
1275,"Texas Best Roofing Solutions, LLC",info@texasbestroofingsolutions.com,(817) 919-4310,http://www.texasbestroofingsolutions.com/,Crowley,TX,"5001 FM1187 suite 270, Burleson, TX 76028, United States",4.9,65,0
1122,Texas Bro's General Contractor,info@texasbroscontractor.com,(214) 770-4549,https://www.texasbroscontractor.com/,Lewisville,TX,"383 Huffines Plz Ste 275, Lewisville, TX 75057, United States",5,5,0
735,Texas Built Construction,projects@txbuiltconstruction.com,(972) 219-0729,https://www.txbuiltconstruction.com/?utm_source=google&utm_medium=local&utm_campaign=gbp,Murphy,TX,"2500 Dallas Pkwy, Plano, TX 75093, United States",4.6,105,0
981,Texas Edge Roofing and General Contractors,info@texasedgeroofing.com,(800) 502-7663,https://texasedgeroofing.com/,Allen,TX,"450 Century Pkwy Ste 250, Allen, TX 75013, United States",5,44,0
1472,Texas Elite Remodeling,info@texaseliteremodeling.com,(214) 499-9364,https://texaseliteremodeling.com/,Rockwall,TX,"1 Horizon Ct Suite C, Rockwall, TX 75032, United States",5,16,0
452,Texas Express Pool Remodeling LLC,texasxpress_irwin@yahoo.com,(972) 977-7500,http://texasexpresspool.com/,Irving,TX,"2620 Keyhole St, Irving, TX 75062, United States",4.9,38,0
31,Texas Outdoor Oasis,office@texasoutdooroasis.com,(972) 771-1977,https://www.texasoutdooroasis.com/,Dallas,TX,"2621 Elm Grove Rd, Wylie, TX 75098, United States",4.9,293,0
1473,Texas Painting And Gutters,texaspaintingandgutters@gmail.com,(469) 978-7877,https://texaspaintingandgutters.com/?utm_campaign=search&utm_source=google&utm_medium=gmb-profile,Wylie,TX,"424 Carver, Wylie, TX 75098, United States",5,124,0
165,Texas Patio and Fence Co.,info@texaspatioandfence.com,(817) 332-0069,https://texaspatioandfence.com/,Fort Worth,TX,"5685 E Loop 820 S, Fort Worth, TX 76119, United States",5,6,0
182,Texas Patios Plus & Pools,info@texaspatiosplus.com,(817) 841-9511,https://texaspatiosplus.com/,Dallas,TX,"810 Lonesome Dove Dr, Midlothian, TX 76065, United States",5,39,0
140,Texas Pool Supply,info@heritagepsg.com,(469) 946-0426,https://www.heritagepoolsupplygroup.com/en/distributor-network/TPSFRIS/,Frisco,TX,"10550 John W. Elliott Dr Ste 100, Frisco, TX 75033, United States",3.8,17,0
752,Texas Pool Supply,info@heritagepsg.com,(817) 755-1844,https://www.heritagepoolsupplygroup.com/en/distributor-network/TPSFTWO/,North Richland Hills,TX,"7500 Baker Blvd Ste 130, Richland Hills, TX 76118, United States",4.3,6,0
479,Texas Premier Oasis,info@texaspremieroasis.com,(214) 557-7809,http://texaspremieroasis.com/,Mesquite,TX,"10552 Co Rd 213 #15f, Forney, TX 75126, United States",4.9,28,0
1091,Texas Pride Roofing & Fencing,info@tx-pride.com,(469) 288-4488,https://txprideconstruction.com/,Prosper,TX,"4261 E University Dr #30-205, Prosper, TX 75078, United States",4.8,138,0
1114,Texas Roof Group LLC,grant@thetexasroofgroup.com,(469) 904-1999,https://www.thetexasroofgroup.com/,Denton,TX,"6195 Fishtrap Rd, Denton, TX 76208, United States",4.5,15,0
997,Texas Roof Management INC,sales@texasroof.com,(972) 272-7663,http://www.texasroof.com/?utm_source=google&utm_medium=gmb&utm_campaign=local,Richardson,TX,"728 Lingco Dr, Richardson, TX 75081, United States",4,10,0
304,Texas Roof Masters & Construction Co.,michael@txroofmastersconstruction.com,(817) 313-6725,http://www.txroofmastersconstruction.com/,North Richland Hills,TX,"8408 Rumfield Rd, North Richland Hills, TX 76182, United States",5,9,0
560,Texas Tides Custom Pools,jrnelson406@gmail.com,(817) 305-6469,https://www.texastidespools.com/,Crowley,TX,"505 State Hwy 171 C, Godley, TX 76044, United States",5,43,0
23,"Texas Traditions Outdoors - Pool and Patio, Fencing, Outdoor Living",info@dfwpoolandpatio.com,(469) 293-3656,https://www.dfwpoolandpatio.com/,Dallas,TX,"762 State Hwy 121, Lewisville, TX 75057, United States",4.8,70,35
1186,Texcity Roofing LLC,info@texcityroofing.com,(214) 430-2270,http://www.texcityroofing.com/,Corinth,TX,"710 Beck Ave, Lake Dallas, TX 75065, United States",5,230,0
1435,The Blind Experts,brandon@theblindexperts.com,(214) 903-4700,https://theblindexpertsdfw.com/,Little Elm,TX,"1518 Navo Rd, Aubrey, TX 76227, United States",3.3,4,0
485,The Blue Lagoons,tblgpools@gmail.com,(214) 865-7606,https://www.bluelagoonspoolservice.com/,Rowlett,TX,"7113 Lakeview Pkwy, Rowlett, TX 75088, United States",4.8,218,0
878,The Gazebo & Pergola Factory,info@discountgazebos.com,(214) 603-9013,http://discountgazebos.com/,McKinney,TX,"402 Raymond St, Farmersville, TX 75442, United States",4.5,4,0
820,The Job Hog,accounting@thejobhog.com,(940) 255-4738,https://thejobhog.com/,Denton,TX,"2321 N Masch Branch Rd #313, Denton, TX 76207, United States",5,51,0
1447,The Original Deer Blind Window Company,info@thedeerblindwindow.com,(817) 774-1121,http://www.thedeerblindwindow.com/,Cleburne,TX,"1319 County Rd 414, Cleburne, TX 76031, United States",4.8,39,0
1408,The Plantation Shutter Inc.,theplantationshutter@gmail.com,(214) 535-8585,https://www.theplantationshutter.com/,Rockwall,TX,"1593 N Munson Rd, Royse City, TX 75189, United States",4.9,75,0
431,The Playground Shade And Surfacing Depot LLC,sa***@****************ot.com,(817) 585-4636,https://playgroundshadeandsurfacing.com/,Keller,TX,"200 N Rufe Snow Dr #209, Keller, TX 76248, United States",5,4,0
652,The Pool Store Coppell,inquiry@poolstorecoppell.com,(469) 200-0483,https://www.poolstorecoppell.com/,Coppell,TX,"150 S Denton Tap Rd #109, Coppell, TX 75019, United States",5,10,0
1390,The Shade Store,design@theshadestore.com,(214) 702-2925,https://www.theshadestore.com/showrooms/texas/allen?utm_source=google&utm_medium=organic&utm_content=allen&utm_campaign=gmb-listing%C2%A0,Allen,TX,"848 Watters Creek Blvd, Allen, TX 75013, United States",2.7,7,0
360,The Shade Store,design@theshadestore.com,(682) 207-2010,https://www.theshadestore.com/showrooms/texas/fort-worth?utm_source=google&utm_medium=organic&utm_content=fort-worth&utm_campaign=gmb-listing%C2%A0,Fort Worth,TX,"1621 River Run #136, Fort Worth, TX 76107, United States",3.2,10,0
401,The Shade Store,plano@theshadestore.com,(469) 440-9030,https://www.theshadestore.com/showrooms/texas/plano?utm_source=google&utm_medium=organic&utm_content=plano&utm_campaign=gmb-listing%C2%A0,Plano,TX,"4909 W Park Blvd Suite 110, Plano, TX 75093, United States",3.5,11,0
380,The Shade Store,design@theshadestore.com,(817) 778-8596,https://www.theshadestore.com/showrooms/texas/southlake?utm_source=google&utm_medium=organic&utm_content=southlake&utm_campaign=gmb-listing%C2%A0,Southlake,TX,"1234 Main Street, Southlake, TX 76092, United States",4.1,21,0
1089,Thunderbird Construction LLC,info@t-birdconstruction.com,(972) 587-4999,http://www.t-birdconstruction.com/,Prosper,TX,"102 E Broadway St UNIT 362, Prosper, TX 75078, United States",5,30,0
440,Tin Star Fencing,sales@tsfencing.com,(817) 882-6019,https://tsfencing.com/,Fort Worth,TX,"1927 Golden Heights Rd #400, Fort Worth, TX 76177, United States",5,57,0
1323,Titan Contractors,info@therooftitan.com,(817) 473-7663,https://therooftitan.com/,Midlothian,TX,"207 E Ave East, Midlothian, TX 76065, United States",4.7,85,0
1096,Tomahawk Construction and Roofing,info@bjacobconstruction.com,(469) 345-7663,http://www.tomahawkroof.com/,Prosper,TX,"2959 Oakwood Dr, Celina, TX 75009, United States",5,48,0
1266,Tomco Roofing,quote@tomcoroofing.com,(817) 808-4561,http://www.tomcoroofing.com/,Benbrook,TX,"119 Goliad St #217, Benbrook, TX 76126, United States",5,12,0
813,Tommy's Carports & Patio Covers,tommysa1remodeling@gmail.com,(817) 800-6548,http://tommysremodels.com/,Lucas,TX,"729 E Rock Island Ave, Boyd, TX 76023, United States",4,11,0
1257,Total Roofing Systems LLC,info@totalroofingsystems.com,,https://www.totalroofingsystems.com/,Lake Worth,TX,"6013 Reef Point Ln, Fort Worth, TX 76135, United States",5,137,0
880,TotalDesign360,emailtotaldesign69@gmail.com,(214) 430-1399,http://www.totaldesign360.com/,Rowlett,TX,"5560 Huffines Blvd, Royse City, TX 75189, United States",4.6,32,0
1297,Toucan Contracting,office@toucanroofing.net,(817) 566-2964,http://www.toucancontracting.com/,Mansfield,TX,"304 E Broad St, Mansfield, TX 76063, United States",4.3,34,0
342,"Town and Country Roofing, Inc.",info@townandcountryroofingdfw.com,(972) 377-8188,http://www.townandcountryroofingdfw.com/,Frisco,TX,"4900 Preston Rd # 101, Frisco, TX 75034, United States",4.8,204,0
1042,Trake Roofing and Consruction,contact@mysite.com,(972) 922-2422,https://trakeconstruction.com/,Rockwall,TX,"105 W Washington St Suite 101-D, Rockwall, TX 75087, United States",4.9,68,0
141,Tropic Island Pools,service@tropicislandpools.com,(877) 730-7665,http://www.tropicislandpools.com/,Frisco,TX,"7460 Warren Pkwy Suite 100, Frisco, TX 75034, United States",4,20,0
161,Tropix Pools & Outdoor Living,hello@tropixpools.com,(972) 276-2222,https://www.tropixpools.com/,Frisco,TX,"1241 Prosper Commons Blvd #104, Prosper, TX 75078, United States",4.9,279,0
62,Tru Blu Pool Renovations,mnmp7@hotmail.com,(817) 261-7665,http://www.trublupoolrenovations.com/,Grapevine,TX,"6709 Zermatt Ct, Colleyville, TX 76034, United States",4.3,48,0
689,Tucker Pro Services,info@tuckerpros.com,(214) 680-6059,http://tuckerpros.com/,Mansfield,TX,"2804 Pyramid Ln, Mansfield, TX 76063, United States",4.9,145,0
1040,Tucker Roofing,tucker@tuckerroofingsystems.com,(972) 853-9318,https://www.tuckerroofingsystems.com/,Rowlett,TX,"5425 Lakeview Pkwy, Rowlett, TX 75088, United States",5,160,0
1439,U.S.Shutter,usshutter@gmail.com,(817) 975-9333,http://www.usshutter.com/,White Settlement,TX,"1110 Warden St, Benbrook, TX 76126, United States",4.4,7,0
799,USA Choice Remodeling And Outdoor Living,usachoice@gmail.com,(972) 639-2794,http://www.usachoiceremodel.com/,McKinney,TX,"5900 S Lake Forest Dr, McKinney, TX 75070, United States",4.6,35,0
225,USA Eagle Carports,sales@usaeaglecarports.com,(866) 934-1888,http://www.usaeaglecarports.com/,North Richland Hills,TX,"5700 E Belknap St, Haltom City, TX 76117, United States",3.9,18,0
1371,"USA Roofing, Inc.",contact@usaroofing.com,(972) 263-2938,https://usaroofing.com/,Lancaster,TX,"1460 N Interstate 35 East Service Rd, Lancaster, TX 75134, United States",5,27,0
1086,Unicorn Roofing & Exteriors,info@unicornexteriors.com,(214) 620-0105,https://unicornexteriors.com/,Prosper,TX,"900 S Preston Rd Ste 50-105, Prosper, TX 75078, United States",5,24,0
596,Universal Enclosures Systems,sday@ues-tx.com,(972) 298-0531,https://www.universalenclosures.com/,Duncanville,TX,"1146 S Cedar Ridge Dr, Duncanville, TX 75137, United States",4,1,0
1073,Up To Date Roofing & Construction,james@uptodateroofing.com,(214) 994-0446,http://uptodateroofing.com/,Sachse,TX,"5250 Lavon Dr #750, Sachse, TX 75048, United States",4.8,31,0
275,Uptown Roofing & Co.,admin@uptownroofers.com,(214) 739-9665,https://uptownroofers.com/,Colleyville,TX,"8376 Davis Blvd #287, North Richland Hills, TX 76182, United States",5,113,0
339,VIP General Contractors LLC,vip@vip-gc.com,(469) 847-0085,http://www.vip-gc.com/,Frisco,TX,"12030 Mimosa Ln, Frisco, TX 75036, United States",4.9,62,0
1067,VIP Services,blake@vipservices4u.com,(972) 839-9920,https://vipservices4u.com/,Wylie,TX,"518 Fairland Dr, Wylie, TX 75098, United States",4.8,163,0
344,Valor Roofing Group,norm@valorroofinggroup.com,(214) 854-6204,https://valorroofinggroup.com/,Frisco,TX,"6160 Warren Pkwy #100, Frisco, TX 75034, United States",5,34,0
1514,Value World Windows and Doors,support@valueworldwindows.com,(254) 531-0092,http://www.valueworldwindows.com/,Waxahachie,TX,"300 N Interstate Hwy 35 E Suite 102, Waxahachie, TX 75165, United States",4.8,62,0
1104,Vantage General Contractors LLC-Best roofing company in Denton and Remodeling contractor Denton,info@vantagegc.com,(469) 536-2040,https://vantageroofings.com/,Denton,TX,"7107 Doe Creek Ln, Argyle, TX 76226, United States",5,14,0
1463,Vantage Windows LLC,office@thevantagewindows.com,(469) 283-6744,https://thevantagewindows.com/,Mesquite,TX,"2100 Valley View Ln #301, Farmers Branch, TX 75234, United States",5,74,0
518,Vega Pools & Outdoor Living,sales@vegapools.com,(940) 387-5868,http://vegapools.com/,Denton,TX,"2414 Fort Worth Dr, Denton, TX 76205, United States",3.9,26,0
49,Venue Pools,admin@venuepools.com,(817) 983-7665,https://www.venuepools.com/,Colleyville,TX,"6513 Smithfield Rd # A, North Richland Hills, TX 76182, United States",4.9,75,0
1336,Vera Roofing And Construction,manuel@veraroofingandconstruction.com,(972) 460-0210,https://www.veraroofingandconstruction.com/,Waxahachie,TX,"1408 W Jefferson St Unit 5 Unit 5, Waxahachie, TX 75165, United States",4.9,216,0
220,Veranda Luxury Homes,betty@vdhtx.com,(972) 489-7100,https://www.verandaluxuryhomes.com/,Southlake,TX,"2600 E Southlake Blvd Suite 120183, Southlake, TX 76092, United States",5,23,0
147,Verde Outdoors,contact@funto.comverde,(940) 600-9926,http://www.verdeoutdoors.com/,Colleyville,TX,"404 N Oak St, Roanoke, TX 76262, United States",4.8,24,0
1233,Verified Roofing LLC,office@verified-roofing.com,(817) 715-6750,https://www.verified-roofing.com/,Bedford,TX,"2046 Bedford Rd, Bedford, TX 76021, United States",4.6,10,0
169,"Victory Awning, Inc.",info@victoryawning.net,(817) 759-1600,http://www.victoryawning.net/,Fort Worth,TX,"6801 Old Randol Mill Rd, Fort Worth, TX 76120, United States",4.5,11,0
1252,Vision Roofing & General Contractors,info@visionroofing.com,(817) 734-1122,https://visionroofing.com/,Saginaw,TX,"9800 Hillwood Pkwy Suit 140, Fort Worth, TX 76177, United States",5,204,0
615,Vito's Pool Service LLC,info@vitospoolservice.com,,https://vitospoolservice.com/,McKinney,TX,"3305 Woodbluff Ln, McKinney, TX 75071, United States",4.9,102,0
1102,WM Contracting,filler@godaddy.combookingsmy,(940) 808-9077,http://www.wmcontracting.com/,Celina,TX,"407 Andalusian Trail, Celina, TX 75009, United States",4.9,185,0
1270,Water-Tite Roofing & Construction,watertitedfw@yahoo.com,(817) 561-5111,http://watertiteroof.com/,Benbrook,TX,"4800 Benbrook Blvd Ste A, Benbrook, TX 76116, United States",4.5,22,0
105,WaterTex Pools,info@watertexpools.com,(817) 779-8006,https://watertexpools.com/,Fort Worth,TX,"100 E Felix St Ste 106, Fort Worth, TX 76115, United States",4.7,162,0
744,Weisz Selection Outdoor Living Specialists,info@weiszselection.com,(972) 838-4205,https://weiszselection.com/,Celina,TX,"587 Marilee Rd, Gunter, TX 75058, United States",4.6,48,0
254,Welcome Home Roofing & Remodeling,info@wh-rr.com,(817) 527-1880,http://www.wh-loveyourhome.com/,Southlake,TX,"129 S Main St #260, Grapevine, TX 76051, United States",5,35,0
714,West Coast Screening,westcoastscreening941@gmail.com,(941) 999-8486,https://westcoastscreeningllc.com/,Lancaster,TX,"4782 Lummus St, North Port, FL 34286, United States",4.9,712,0
1005,Wilco Contractors,info@wilcogc.com,(972) 303-8882,https://wilcoroofing.com/,Garland,TX,"675 Town Square Blvd Bldg 1A Suite 200, Garland, TX 75040, United States",4.9,85,0
216,Worthy Outdoors,trina@worthy-outdoors.com,(214) 316-0153,http://www.worthy-outdoors.com/,Fort Worth,TX,"2471 Forest Park Blvd, Fort Worth, TX 76110, United States",5,10,0
672,Yard Art Outdoor Living - Fort Worth,yag@myyardart.com,(817) 946-0362,https://myyardart.com/,White Settlement,TX,"5238 S Hulen St, Fort Worth, TX 76132, United States",4.8,195,0
189,Yard Art Patio & Fireplace - Colleyville,yag@myyardart.com,(817) 421-2414,https://www.myyardart.com/,Colleyville,TX,"6407 Colleyville Blvd, Colleyville, TX 76034, United States",4.5,97,0
194,Yard Art Patio & Fireplace - Grapevine,yag@myyardart.com,(817) 328-0200,https://www.myyardart.com/,Grapevine,TX,"1900 S Main St, Grapevine, TX 76051, United States",4.8,78,0
438,Your Home Expert Remodeling,info@myexpertdfw.com,(469) 777-8834,https://www.myexpertdfw.com/,Plano,TX,"16801 Addison Rd STE 110, Addison, TX 75001, United States",4.7,56,0
959,"Zion Roofing & Renovations, LLC",info@zionrr.com,(214) 482-2191,http://www.zionrr.com/,McKinney,TX,"3200 Ashford Ln, McKinney, TX 75070, United States",4.9,55,0
521,Zodiac Pools & Outdoor Living,sales@zodiacpoolstx.com,(940) 213-3719,http://www.zodiacpoolstx.com/,Denton,TX,"803 N 5th St, Sanger, TX 76266, United States",4.4,70,0
865,the pergola factory,thepergolafactory@yahoo.com,(214) 870-4116,https://thepergolafactory.com/,Midlothian,TX,"6214 Bentwood Dr, Midlothian, TX 76065, United States",2.9,7,0
